Text,Type,Score,File,Line Number
1837,DATE,0.999794065952301,Chapter4.txt,702
Dedham Vale,LOCATION,0.7440682649612427,Chapter4.txt,703
Suffolk-Essex border,LOCATION,0.799630880355835,Chapter4.txt,703
England,LOCATION,0.9983990788459778,Chapter4.txt,703
second half,QUANTITY,0.9356003403663635,Chapter4.txt,704
19th century,DATE,0.9965823292732239,Chapter4.txt,705
Holman Hunt,PERSON,0.9239604473114014,Chapter4.txt,706
Dante Gabriel,PERSON,0.9995793104171753,Chapter4.txt,706
Rossetti,PERSON,0.8959962129592896,Chapter4.txt,707
Sir John Millais,PERSON,0.8608671426773071,Chapter4.txt,707
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,709
Sir John Lavery,PERSON,0.9826189279556274,Chapter4.txt,718
1856,DATE,0.9993058443069458,Chapter4.txt,718
1941,DATE,0.9995597004890442,Chapter4.txt,718
Northern Irish,LOCATION,0.7761363387107849,Chapter4.txt,718
Royal Family,ORGANIZATION,0.6136728525161743,Chapter4.txt,719
Henry Moore,PERSON,0.9994857311248779,Chapter4.txt,720
1898,DATE,0.9984105825424194,Chapter4.txt,720
1986,DATE,0.9995294809341431,Chapter4.txt,720
English,OTHER,0.9897271990776062,Chapter4.txt,720
John Petts,PERSON,0.9988622069358826,Chapter4.txt,722
1914,DATE,0.9969322681427002,Chapter4.txt,722
91,DATE,0.9959052801132202,Chapter4.txt,722
Welsh,OTHER,0.9690276980400085,Chapter4.txt,722
Lucian Freud,PERSON,0.9990159869194031,Chapter4.txt,724
1922,DATE,0.9963445067405701,Chapter4.txt,724
2011,DATE,0.9993721842765808,Chapter4.txt,724
German,OTHER,0.8313419222831726,Chapter4.txt,724
David Hockney,PERSON,0.99964439868927,Chapter4.txt,726
1937,DATE,0.9779648780822754,Chapter4.txt,726
1960s,DATE,0.9897907376289368,Chapter4.txt,727
today,DATE,0.9600995779037476,Chapter4.txt,727
Tate Modern,ORGANIZATION,0.7818261981010437,Chapter4.txt,729
Bankside Power Station,LOCATION,0.9372175335884094,Chapter4.txt,729
central London,LOCATION,0.8458419442176819,Chapter4.txt,729
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,732
Turner Prize,TITLE,0.8557990789413452,Chapter4.txt,741
1984,DATE,0.9978694915771484,Chapter4.txt,741
Joseph Turner,PERSON,0.9994291663169861,Chapter4.txt,742
Four works,QUANTITY,0.8132880330085754,Chapter4.txt,742
Tate Britain,LOCATION,0.778187096118927,Chapter4.txt,743
Turner Prize,TITLE,0.6364210844039917,Chapter4.txt,743
one,QUANTITY,0.6364014744758606,Chapter4.txt,744
Europe,LOCATION,0.9969916343688965,Chapter4.txt,744
Damien Hirst,PERSON,0.9998854994773865,Chapter4.txt,745
Richard Wright,PERSON,0.9994316697120667,Chapter4.txt,745
today,DATE,0.975229024887085,Chapter4.txt,749
Durham,LOCATION,0.5944074392318726,Chapter4.txt,750
Lincoln,LOCATION,0.994751513004303,Chapter4.txt,750
Canterbury,LOCATION,0.9963776469230652,Chapter4.txt,750
Salisbury,LOCATION,0.9985957741737366,Chapter4.txt,750
White Tower,LOCATION,0.8676221966743469,Chapter4.txt,751
Tower of London,LOCATION,0.9571873545646667,Chapter4.txt,751
Norman,LOCATION,0.38858363032341003,Chapter4.txt,751
William the Conqueror,PERSON,0.9894275069236755,Chapter4.txt,752
Hardwick Hall,LOCATION,0.6177061200141907,Chapter4.txt,755
Derbyshire,LOCATION,0.9916654229164124,Chapter4.txt,755
17th century,DATE,0.9986445903778076,Chapter4.txt,757
Inigo Jones,PERSON,0.9953092932701111,Chapter4.txt,757
Queen’s House,ORGANIZATION,0.8641713261604309,Chapter4.txt,758
Greenwich,LOCATION,0.9207610487937927,Chapter4.txt,758
Banqueting House,LOCATION,0.8115924000740051,Chapter4.txt,758
London,LOCATION,0.9981529116630554,Chapter4.txt,759
Christopher Wren,PERSON,0.9996739625930786,Chapter4.txt,759
St Paul’s Cathedral,LOCATION,0.8337323665618896,Chapter4.txt,761
18th century,DATE,0.9974321722984314,Chapter4.txt,762
Scottish,OTHER,0.6030820608139038,Chapter4.txt,762
Robert Adam,PERSON,0.9993364810943604,Chapter4.txt,763
America,LOCATION,0.8526042699813843,Chapter4.txt,764
Dumfries House,ORGANIZATION,0.8554971218109131,Chapter4.txt,765
Scotland,LOCATION,0.9995019435882568,Chapter4.txt,765
Royal Crescent,ORGANIZATION,0.7751951813697815,Chapter4.txt,766
19th century,DATE,0.9976993203163147,Chapter4.txt,767
St Pancras Station,LOCATION,0.9814533591270447,Chapter4.txt,769
Manchester,LOCATION,0.9666740298271179,Chapter4.txt,770
Sheffield,LOCATION,0.9882475733757019,Chapter4.txt,770
20th century,DATE,0.9966028332710266,Chapter4.txt,771
Edwin Lutyens,PERSON,0.9998322129249573,Chapter4.txt,771
New Delhi,LOCATION,0.9651355147361755,Chapter4.txt,772
India,LOCATION,0.9970808625221252,Chapter4.txt,772
First World War,EVENT,0.998155951499939,Chapter4.txt,773
Whitehall,LOCATION,0.8097196221351624,Chapter4.txt,774
Remembrance Day,EVENT,0.9554818868637085,Chapter4.txt,775
Dame Zaha Hadid,PERSON,0.9391629099845886,Chapter4.txt,778
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,782
Gertrude Jekyll,PERSON,0.977250874042511,Chapter4.txt,795
Edwin Lutyens,PERSON,0.9968358278274536,Chapter4.txt,796
Chelsea Flower Show,EVENT,0.914276659488678,Chapter4.txt,798
Britain,LOCATION,0.9470906257629395,Chapter4.txt,798
Britain,ORGANIZATION,0.7425591945648193,Chapter4.txt,802
Thomas Chippendale,PERSON,0.990069568157196,Chapter4.txt,802
18th century,DATE,0.9988774061203003,Chapter4.txt,803
Clarice Cliff,PERSON,0.9834531545639038,Chapter4.txt,803
Art Deco,PERSON,0.7732589244842529,Chapter4.txt,803
Terence Conran,PERSON,0.9994003772735596,Chapter4.txt,804
20th-century,DATE,0.9921843409538269,Chapter4.txt,804
Mary Quant,PERSON,0.9962271451950073,Chapter4.txt,805
Alexander McQueen,PERSON,0.9983402490615845,Chapter4.txt,805
Vivienne Westwood,PERSON,0.9792824387550354,Chapter4.txt,806
William Golding,PERSON,0.9991579055786133,Chapter4.txt,810
Seamus Heaney,PERSON,0.9977572560310364,Chapter4.txt,810
Harold Pinter,PERSON,0.9994303584098816,Chapter4.txt,811
Nobel Prize,TITLE,0.9545573592185974,Chapter4.txt,811
Agatha Christie,PERSON,0.9545595049858093,Chapter4.txt,812
Ian Fleming,PERSON,0.9947220683097839,Chapter4.txt,813
James Bond,PERSON,0.996901273727417,Chapter4.txt,814
2003,DATE,0.9980059266090393,Chapter4.txt,814
The Lord of the Rings,TITLE,0.9796133637428284,Chapter4.txt,814
JRR Tolkien,PERSON,0.9775867462158203,Chapter4.txt,814
The Man Booker Prize,TITLE,0.7582061290740967,Chapter4.txt,816
Commonwealth,ORGANIZATION,0.7683586478233337,Chapter4.txt,817
Ireland,ORGANIZATION,0.8564027547836304,Chapter4.txt,817
Zimbabwe,ORGANIZATION,0.9906519651412964,Chapter4.txt,817
1968,DATE,0.9948232173919678,Chapter4.txt,818
Ian McEwan,PERSON,0.9966965913772583,Chapter4.txt,818
Hilary,PERSON,0.9900496006011963,Chapter4.txt,818
Mantel,PERSON,0.9099748730659485,Chapter4.txt,819
Julian Barnes,PERSON,0.9992865324020386,Chapter4.txt,819
Jane Austen,PERSON,0.9991438984870911,Chapter4.txt,822
1775,DATE,0.9994133710861206,Chapter4.txt,822
1817,DATE,0.9996052384376526,Chapter4.txt,822
English,OTHER,0.9876779913902283,Chapter4.txt,822
Charles Dickens,PERSON,0.9992241859436035,Chapter4.txt,826
1812,DATE,0.9906554818153381,Chapter4.txt,826
70,DATE,0.9950218200683594,Chapter4.txt,826
Oliver,PERSON,0.43618878722190857,Chapter4.txt,827
Scrooge,PERSON,0.5934077501296997,Chapter4.txt,828
Micawber,PERSON,0.9876706600189209,Chapter4.txt,829
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,832
Robert Louis Stevenson,PERSON,0.9999436140060425,Chapter4.txt,841
1850,DATE,0.9973811507225037,Chapter4.txt,841
94,DATE,0.995705783367157,Chapter4.txt,841
today,DATE,0.9527513384819031,Chapter4.txt,842
Treasure Island,TITLE,0.8994019627571106,Chapter4.txt,842
Jekyll,PERSON,0.975338876247406,Chapter4.txt,843
Hyde,PERSON,0.9623709321022034,Chapter4.txt,843
Thomas Hardy,PERSON,0.999537467956543,Chapter4.txt,844
1840,DATE,0.9985371828079224,Chapter4.txt,844
1928,DATE,0.9997274279594421,Chapter4.txt,844
Far from the Madding Crowd,TITLE,0.8507108688354492,Chapter4.txt,846
Jude the Obscure,PERSON,0.8987007737159729,Chapter4.txt,847
Sir Arthur Conan Doyle,PERSON,0.9737035036087036,Chapter4.txt,848
1859,DATE,0.9986483454704285,Chapter4.txt,848
1930,DATE,0.9996219873428345,Chapter4.txt,848
Scottish,OTHER,0.9678000211715698,Chapter4.txt,848
Sherlock Holmes,PERSON,0.9919601082801819,Chapter4.txt,849
one,QUANTITY,0.6219863295555115,Chapter4.txt,849
first fictional detectives,QUANTITY,0.8271518349647522,Chapter4.txt,850
Evelyn Waugh,PERSON,0.9992874264717102,Chapter4.txt,851
1903,DATE,0.988908588886261,Chapter4.txt,851
66,DATE,0.996886670589447,Chapter4.txt,851
Decline and Fall,TITLE,0.8728082776069641,Chapter4.txt,851
Brideshead Revisited,TITLE,0.7376375794410706,Chapter4.txt,852
Sir Kingsley Amis,PERSON,0.9972450733184814,Chapter4.txt,853
1922,DATE,0.9943488240242004,Chapter4.txt,853
95,DATE,0.9949615001678467,Chapter4.txt,853
English,OTHER,0.9894528388977051,Chapter4.txt,853
more than 20 novels,QUANTITY,0.9322737455368042,Chapter4.txt,854
Lucky Jim,PERSON,0.8174058198928833,Chapter4.txt,854
Graham Greene,PERSON,0.9991569519042969,Chapter4.txt,855
1904,DATE,0.9972077012062073,Chapter4.txt,855
91,DATE,0.9971914887428284,Chapter4.txt,855
The Heart of the Matter,TITLE,0.9458630681037903,Chapter4.txt,856
The Honorary Consul,TITLE,0.7631089091300964,Chapter4.txt,856
Brighton,PERSON,0.41779759526252747,Chapter4.txt,856
Havana,LOCATION,0.9940106272697449,Chapter4.txt,857
J K Rowling,PERSON,0.9993743300437927,Chapter4.txt,858
1965,DATE,0.9858383536338806,Chapter4.txt,858
Harry Potter,TITLE,0.9320168495178223,Chapter4.txt,858
Beowulf,PERSON,0.3790822923183441,Chapter4.txt,864
English,OTHER,0.9276553988456726,Chapter4.txt,865
Middle Ages,DATE,0.9734404683113098,Chapter4.txt,866
Chaucer,PERSON,0.6255612373352051,Chapter4.txt,867
Canterbury Tales,PERSON,0.6542203426361084,Chapter4.txt,867
Sir Gawain,PERSON,0.9126937389373779,Chapter4.txt,867
Green,PERSON,0.7965401411056519,Chapter4.txt,867
one,QUANTITY,0.5398686528205872,Chapter4.txt,868
King Arthur,LOCATION,0.5814981460571289,Chapter4.txt,868
Shakespeare,PERSON,0.9944376945495605,Chapter4.txt,869
14,QUANTITY,0.9649690389633179,Chapter4.txt,869
Protestant,ORGANIZATION,0.5098627209663391,Chapter4.txt,870
One,QUANTITY,0.6343377232551575,Chapter4.txt,871
John,PERSON,0.9947486519813538,Chapter4.txt,871
Milton,PERSON,0.9888324737548828,Chapter4.txt,872
Paradise Lost,TITLE,0.8649302124977112,Chapter4.txt,872
William Wordsworth,PERSON,0.9971134066581726,Chapter4.txt,873
Walter Scott,PERSON,0.9997800588607788,Chapter4.txt,874
Scotland,LOCATION,0.8362147808074951,Chapter4.txt,874
Scotland,LOCATION,0.9923075437545776,Chapter4.txt,875
England,LOCATION,0.9984931945800781,Chapter4.txt,875
Scotland,LOCATION,0.9989808201789856,Chapter4.txt,876
19th century,DATE,0.9984303116798401,Chapter4.txt,877
William,PERSON,0.9484395980834961,Chapter4.txt,877
Blake,PERSON,0.9851655960083008,Chapter4.txt,878
John Keats,PERSON,0.9997897148132324,Chapter4.txt,878
Lord Byron,PERSON,0.9993951916694641,Chapter4.txt,878
Percy Shelley,PERSON,0.9996031522750854,Chapter4.txt,878
Alfred Lord Tennyson,PERSON,0.9968398213386536,Chapter4.txt,878
Robert,PERSON,0.9942851662635803,Chapter4.txt,879
Elizabeth Browning,PERSON,0.9990007281303406,Chapter4.txt,879
Wilfred,PERSON,0.9772985577583313,Chapter4.txt,880
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,882
Owen,PERSON,0.9899759888648987,Chapter4.txt,891
Siegfried Sassoon,PERSON,0.9957124590873718,Chapter4.txt,891
First World War,EVENT,0.9978413581848145,Chapter4.txt,892
Sir Walter,PERSON,0.7932783961296082,Chapter4.txt,892
John Masefield,PERSON,0.9967441558837891,Chapter4.txt,893
John Betjeman,PERSON,0.9989993572235107,Chapter4.txt,893
Ted Hughes,PERSON,0.9992769360542297,Chapter4.txt,893
Poet’s Corner,TITLE,0.9228012561798096,Chapter4.txt,894
Westminster Abbey,LOCATION,0.9400376081466675,Chapter4.txt,895
England,LOCATION,0.9924820065498352,Chapter4.txt,897
April,DATE,0.8615100979804993,Chapter4.txt,897
England,LOCATION,0.9581763744354248,Chapter4.txt,898
Chaffinch,PERSON,0.5064398050308228,Chapter4.txt,901
England,LOCATION,0.969598650932312,Chapter4.txt,902
Robert Browning,PERSON,0.9880119562149048,Chapter4.txt,903
1812,DATE,0.7900734543800354,Chapter4.txt,903
89,DATE,0.9976951479911804,Chapter4.txt,903
Lord Byron,PERSON,0.945376455783844,Chapter4.txt,908
1788,DATE,0.9988031387329102,Chapter4.txt,908
1824,DATE,0.9991351962089539,Chapter4.txt,908
William Wordsworth,PERSON,0.9888578057289124,Chapter4.txt,913
1770,DATE,0.9821533560752869,Chapter4.txt,913
1850,DATE,0.9992846846580505,Chapter4.txt,913
The Daffodils,ORGANIZATION,0.6112179756164551,Chapter4.txt,913
William Blake,PERSON,0.9909968972206116,Chapter4.txt,918
1757,DATE,0.9949193596839905,Chapter4.txt,918
1827,DATE,0.998542308807373,Chapter4.txt,918
The Tyger,ORGANIZATION,0.5688145160675049,Chapter4.txt,918
Wilfred Owen,PERSON,0.9843248724937439,Chapter4.txt,923
1893,DATE,0.9912335276603699,Chapter4.txt,923
1918,DATE,0.9953943490982056,Chapter4.txt,923
Anthem for Doomed Youth,ORGANIZATION,0.8191318511962891,Chapter4.txt,923
each year,QUANTITY,0.9552364945411682,Chapter4.txt,926
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,931
A lot of people,QUANTITY,0.8700807094573975,Chapter4.txt,944
England,LOCATION,0.9297182559967041,Chapter4.txt,950
Crathes Castle,LOCATION,0.9488934874534607,Chapter4.txt,950
Inveraray Castle,LOCATION,0.968288242816925,Chapter4.txt,950
Scotland,LOCATION,0.818953812122345,Chapter4.txt,950
Bodnant Garden,LOCATION,0.9718137979507446,Chapter4.txt,950
Wales,LOCATION,0.986478865146637,Chapter4.txt,951
Mount Stewart,LOCATION,0.9804651141166687,Chapter4.txt,951
Northern Ireland,LOCATION,0.9983181357383728,Chapter4.txt,951
England,LOCATION,0.5757258534431458,Chapter4.txt,960
Scotland,LOCATION,0.9447760581970215,Chapter4.txt,961
Wales,LOCATION,0.7715429067611694,Chapter4.txt,962
Northern Ireland,LOCATION,0.8980283141136169,Chapter4.txt,963
seven days,QUANTITY,0.8052899837493896,Chapter4.txt,970
Sundays,DATE,0.9127634167671204,Chapter4.txt,970
one,QUANTITY,0.8604171872138977,Chapter4.txt,971
a week,QUANTITY,0.708503007888794,Chapter4.txt,972
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,980
England,LOCATION,0.7428370118141174,Chapter4.txt,992
Yorkshire,LOCATION,0.7700257897377014,Chapter4.txt,992
Wales,LOCATION,0.7144972085952759,Chapter4.txt,995
Welsh,OTHER,0.5676546692848206,Chapter4.txt,995
Scotland,LOCATION,0.8611712455749512,Chapter4.txt,997
Haggis,PERSON,0.4683387875556946,Chapter4.txt,997
Northern Ireland,LOCATION,0.7099417448043823,Chapter4.txt,999
first,QUANTITY,0.7271034121513367,Chapter4.txt,1005
both,QUANTITY,0.848772406578064,Chapter4.txt,1009
one,QUANTITY,0.647237241268158,Chapter4.txt,1010
Hollywood,ORGANIZATION,0.7258158922195435,Chapter4.txt,1011
Alexander Korda,PERSON,0.9989461302757263,Chapter4.txt,1014
Alfred Hitchcock,PERSON,0.999480128288269,Chapter4.txt,1014
Hollywood,ORGANIZATION,0.7924403548240662,Chapter4.txt,1014
1980,DATE,0.9989975094795227,Chapter4.txt,1015
Second World War,EVENT,0.9976319074630737,Chapter4.txt,1016
David Lean,PERSON,0.9994626641273499,Chapter4.txt,1018
Ridley Scott,PERSON,0.9993847012519836,Chapter4.txt,1018
both,QUANTITY,0.8596992492675781,Chapter4.txt,1018
1950s,DATE,0.9710253477096558,Chapter4.txt,1020
1960s,DATE,0.9536348581314087,Chapter4.txt,1020
Pimlico,LOCATION,0.35278385877609253,Chapter4.txt,1021
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,1024
two,QUANTITY,0.5335504412651062,Chapter4.txt,1035
Harry Potter,TITLE,0.8057132959365845,Chapter4.txt,1035
James Bond,PERSON,0.9962349534034729,Chapter4.txt,1036
Britain,LOCATION,0.7268707156181335,Chapter4.txt,1037
One,QUANTITY,0.795418381690979,Chapter4.txt,1038
Nick Park,PERSON,0.908964991569519,Chapter4.txt,1039
four,QUANTITY,0.5221887230873108,Chapter4.txt,1039
Oscars,EVENT,0.5880231857299805,Chapter4.txt,1039
three,QUANTITY,0.7820451259613037,Chapter4.txt,1040
Wallace,PERSON,0.9603411555290222,Chapter4.txt,1040
Gromit,PERSON,0.9541921019554138,Chapter4.txt,1040
Lawrence Olivier,PERSON,0.9993669390678406,Chapter4.txt,1041
David Niven,PERSON,0.9978697299957275,Chapter4.txt,1041
Sir Rex Harrison,PERSON,0.8478081226348877,Chapter4.txt,1041
Richard Burton,PERSON,0.9997493028640747,Chapter4.txt,1042
Hopkins,PERSON,0.778003454208374,Chapter4.txt,1045
Dame Judi Dench,PERSON,0.952532172203064,Chapter4.txt,1045
Kate Winslet,PERSON,0.9999865293502808,Chapter4.txt,1045
Tilda Swinton,PERSON,0.9996858835220337,Chapter4.txt,1045
British Academy Film Awards,EVENT,0.9831799268722534,Chapter4.txt,1046
39 Steps,QUANTITY,0.924013078212738,Chapter4.txt,1050
1935,DATE,0.9961656332015991,Chapter4.txt,1050
Alfred Hitchcock,PERSON,0.9989679455757141,Chapter4.txt,1050
Brief Encounter,TITLE,0.9194703698158264,Chapter4.txt,1051
1945,DATE,0.9995197057723999,Chapter4.txt,1051
David Lean,PERSON,0.9994627833366394,Chapter4.txt,1051
The Third Man,TITLE,0.9531068205833435,Chapter4.txt,1052
1949,DATE,0.9992774128913879,Chapter4.txt,1052
Carol Reed,PERSON,0.9990218281745911,Chapter4.txt,1052
The Belles of St Trinian’s,TITLE,0.9058449268341064,Chapter4.txt,1053
1954,DATE,0.9996625185012817,Chapter4.txt,1053
Frank Launder,PERSON,0.999697744846344,Chapter4.txt,1053
Lawrence of Arabia,TITLE,0.8917673826217651,Chapter4.txt,1054
1962,DATE,0.9998311996459961,Chapter4.txt,1054
David Lean,PERSON,0.9994280338287354,Chapter4.txt,1054
Women in Love,TITLE,0.9307402968406677,Chapter4.txt,1055
1969,DATE,0.998999297618866,Chapter4.txt,1055
Ken Russel,PERSON,0.9998248219490051,Chapter4.txt,1055
1973,DATE,0.9962112903594971,Chapter4.txt,1056
Nicolas Roeg,PERSON,0.9997667670249939,Chapter4.txt,1056
Chariots of Fire,TITLE,0.9800251126289368,Chapter4.txt,1057
1981,DATE,0.9991907477378845,Chapter4.txt,1057
Hugh Hudson,PERSON,0.9991779923439026,Chapter4.txt,1057
The Killing Fields,TITLE,0.9771214723587036,Chapter4.txt,1058
1984,DATE,0.9993185997009277,Chapter4.txt,1058
Roland Joffé,PERSON,0.9976639747619629,Chapter4.txt,1058
Four Weddings,QUANTITY,0.5995700359344482,Chapter4.txt,1059
a Funeral,QUANTITY,0.7150737643241882,Chapter4.txt,1059
1994,DATE,0.9986845850944519,Chapter4.txt,1059
Mike Newell,PERSON,0.9996649622917175,Chapter4.txt,1059
Void,TITLE,0.9332857131958008,Chapter4.txt,1060
2003,DATE,0.9975312948226929,Chapter4.txt,1060
Kevin MacDonald,PERSON,0.9998787641525269,Chapter4.txt,1060
Shakespeare,PERSON,0.9897660613059998,Chapter4.txt,1066
HMSO,ORGANIZATION,0.7913879156112671,Chapter4.txt,1068
18th century,DATE,0.9976277947425842,Chapter4.txt,1077
Royal Family,ORGANIZATION,0.8375561237335205,Chapter4.txt,1078
19th century,DATE,0.9984548091888428,Chapter4.txt,1079
first time,QUANTITY,0.8400148153305054,Chapter4.txt,1081
1840s,DATE,0.9821919798851013,Chapter4.txt,1081
Today,DATE,0.9702723622322083,Chapter4.txt,1081
1940s,DATE,0.9708951711654663,Chapter4.txt,1087
1950s,DATE,0.9125652313232422,Chapter4.txt,1087
Morecambe,LOCATION,0.8397248983383179,Chapter4.txt,1087
Wise,LOCATION,0.7889294624328613,Chapter4.txt,1087
1960s,DATE,0.9881293177604675,Chapter4.txt,1092
Spitting Image,TITLE,0.5925727486610413,Chapter4.txt,1092
1980s,DATE,0.9953640699386597,Chapter4.txt,1092
1990s,DATE,0.9001144170761108,Chapter4.txt,1093
1969,DATE,0.9955910444259644,Chapter4.txt,1093
Monty Python’s Flying Circus,TITLE,0.909395158290863,Chapter4.txt,1093
Coronation Street,TITLE,0.7529497742652893,Chapter4.txt,1100
EastEnders,TITLE,0.9586457014083862,Chapter4.txt,1100
Scotland,LOCATION,0.9933720827102661,Chapter4.txt,1100
Scotland,LOCATION,0.910809338092804,Chapter4.txt,1101
Gaelic,OTHER,0.6086680889129639,Chapter4.txt,1102
Welsh,OTHER,0.9297940135002136,Chapter4.txt,1102
Wales,LOCATION,0.9880551695823669,Chapter4.txt,1103
Northern Ireland,LOCATION,0.9610370397567749,Chapter4.txt,1103
Irish,OTHER,0.4175688922405243,Chapter4.txt,1104
One licence,QUANTITY,0.815351128578186,Chapter4.txt,1106
one home,QUANTITY,0.8222038745880127,Chapter4.txt,1107
each,QUANTITY,0.7774607539176941,Chapter4.txt,1108
each,QUANTITY,0.7493175864219666,Chapter4.txt,1108
over 75,QUANTITY,0.782967209815979,Chapter4.txt,1109
